,Unnamed: 0,lat,lng,datetime,uid,date,time,tile_ID,year,month,day,hour,newTime,time_hour,day_of_week,day_name,value
477,477,40.000447,116.327325,2009-11-05 06:49:00,0,11/05/2009,2021-09-18 06:49:26,63,2009,5,11,6,2009-11-05 06:00:00,06:00:00,0,Weekend,1
478,478,39.9916,116.327465,2009-11-05 09:48:00,0,11/05/2009,2021-09-18 09:48:38,63,2009,5,11,9,2009-11-05 09:00:00,09:00:00,0,Weekend,1
479,479,40.000173,116.327005,2009-11-05 10:51:00,0,11/05/2009,2021-09-18 10:51:05,63,2009,5,11,10,2009-11-05 10:00:00,10:00:00,0,Weekend,1
480,480,40.010152,116.314898,2009-11-05 17:59:00,0,11/05/2009,2021-09-18 17:59:58,63,2009,5,11,17,2009-11-05 17:00:00,17:00:00,0,Weekend,1
481,481,40.010019,116.315252,2009-11-05 18:00:00,0,11/05/2009,2021-09-18 18:00:48,63,2009,5,11,18,2009-11-05 18:00:00,18:00:00,0,Weekend,1
510,510,40.006857,116.323032,2009-05-17 05:59:00,0,17/05/2009,2021-09-18 05:59:59,63,2009,5,17,5,2009-05-17 05:00:00,05:00:00,6,Weekend,1
511,511,40.006516,116.325424,2009-05-17 06:01:00,0,17/05/2009,2021-09-18 06:01:34,63,2009,5,17,6,2009-05-17 06:00:00,06:00:00,6,Weekend,1
512,512,40.000397,116.327449,2009-05-17 07:25:00,0,17/05/2009,2021-09-18 07:25:06,63,2009,5,17,7,2009-05-17 07:00:00,07:00:00,6,Weekend,1
513,513,40.000812,116.326912,2009-05-17 09:54:00,0,17/05/2009,2021-09-18 09:54:19,63,2009,5,17,9,2009-05-17 09:00:00,09:00:00,6,Weekend,1
514,514,40.007959,116.321562,2009-05-17 12:59:00,0,17/05/2009,2021-09-18 12:59:59,63,2009,5,17,12,2009-05-17 12:00:00,12:00:00,6,Weekend,1
515,515,40.002846,116.324321,2009-05-17 13:59:00,0,17/05/2009,2021-09-18 13:59:59,63,2009,5,17,13,2009-05-17 13:00:00,13:00:00,6,Weekend,1
516,516,40.00045,116.326939,2009-05-17 14:04:00,0,17/05/2009,2021-09-18 14:04:39,63,2009,5,17,14,2009-05-17 14:00:00,14:00:00,6,Weekend,1
517,517,40.007734,116.319847,2009-05-17 22:49:00,0,17/05/2009,2021-09-18 22:49:16,63,2009,5,17,22,2009-05-17 22:00:00,22:00:00,6,Weekend,1
518,518,39.999939,116.326731,2009-05-18 06:54:00,0,18/05/2009,2021-09-18 06:54:43,63,2009,5,18,6,2009-05-18 06:00:00,06:00:00,0,Weekend,1
519,519,39.9912,116.332944,2009-05-18 08:30:00,0,18/05/2009,2021-09-18 08:30:19,63,2009,5,18,8,2009-05-18 08:00:00,08:00:00,0,Weekend,1
520,520,40.009207,116.320533,2009-05-18 09:46:00,0,18/05/2009,2021-09-18 09:46:42,63,2009,5,18,9,2009-05-18 09:00:00,09:00:00,0,Weekend,1
521,521,40.005335,116.323011,2009-05-18 10:59:00,0,18/05/2009,2021-09-18 10:59:56,63,2009,5,18,10,2009-05-18 10:00:00,10:00:00,0,Weekend,1
522,522,39.999961,116.327327,2009-05-18 11:30:00,0,18/05/2009,2021-09-18 11:30:33,63,2009,5,18,11,2009-05-18 11:00:00,11:00:00,0,Weekend,1
523,523,40.003083,116.326163,2009-05-18 12:48:00,0,18/05/2009,2021-09-18 12:48:48,63,2009,5,18,12,2009-05-18 12:00:00,12:00:00,0,Weekend,1
524,524,40.000045,116.327549,2009-05-18 14:36:00,0,18/05/2009,2021-09-18 14:36:46,63,2009,5,18,14,2009-05-18 14:00:00,14:00:00,0,Weekend,1
550,550,40.009625,116.319978,2009-05-24 09:58:00,0,24/05/2009,2021-09-18 09:58:03,63,2009,5,24,9,2009-05-24 09:00:00,09:00:00,6,Weekend,1
551,551,40.000156,116.327353,2009-05-24 10:33:00,0,24/05/2009,2021-09-18 10:33:12,63,2009,5,24,10,2009-05-24 10:00:00,10:00:00,6,Weekend,1
552,552,40.004209,116.324492,2009-05-24 21:59:00,0,24/05/2009,2021-09-18 21:59:55,63,2009,5,24,21,2009-05-24 21:00:00,21:00:00,6,Weekend,1
553,553,40.009343,116.319349,2009-05-24 22:16:00,0,24/05/2009,2021-09-18 22:16:00,63,2009,5,24,22,2009-05-24 22:00:00,22:00:00,6,Weekend,1
554,554,39.992309,116.325487,2009-05-25 09:59:00,0,25/05/2009,2021-09-18 09:59:31,63,2009,5,25,9,2009-05-25 09:00:00,09:00:00,0,Weekend,1
555,555,39.999912,116.327022,2009-05-25 11:59:00,0,25/05/2009,2021-09-18 11:59:56,63,2009,5,25,11,2009-05-25 11:00:00,11:00:00,0,Weekend,1
556,556,40.010886,116.321197,2009-05-25 12:59:00,0,25/05/2009,2021-09-18 12:59:59,63,2009,5,25,12,2009-05-25 12:00:00,12:00:00,0,Weekend,1
557,557,40.011554,116.321135,2009-05-25 13:48:00,0,25/05/2009,2021-09-18 13:48:09,63,2009,5,25,13,2009-05-25 13:00:00,13:00:00,0,Weekend,1
558,558,40.000318,116.32739,2009-05-25 14:26:00,0,25/05/2009,2021-09-18 14:26:48,63,2009,5,25,14,2009-05-25 14:00:00,14:00:00,0,Weekend,1
559,559,40.006025,116.325385,2009-05-25 19:11:00,0,25/05/2009,2021-09-18 19:11:43,63,2009,5,25,19,2009-05-25 19:00:00,19:00:00,0,Weekend,1
599,599,40.007627,116.319977,2009-05-31 03:16:00,0,31/05/2009,2021-09-18 03:16:12,63,2009,5,31,3,2009-05-31 03:00:00,03:00:00,6,Weekend,1
600,600,40.007246,116.32048,2009-05-31 04:04:00,0,31/05/2009,2021-09-18 04:04:31,63,2009,5,31,4,2009-05-31 04:00:00,04:00:00,6,Weekend,1
601,601,39.992083,116.326996,2009-05-31 09:34:00,0,31/05/2009,2021-09-18 09:34:51,63,2009,5,31,9,2009-05-31 09:00:00,09:00:00,6,Weekend,1
602,602,39.999777,116.327122,2009-05-31 10:18:00,0,31/05/2009,2021-09-18 10:18:57,63,2009,5,31,10,2009-05-31 10:00:00,10:00:00,6,Weekend,1
603,603,40.000899,116.3269,2009-05-31 11:55:00,0,31/05/2009,2021-09-18 11:55:25,63,2009,5,31,11,2009-05-31 11:00:00,11:00:00,6,Weekend,1
604,604,40.007721,116.319715,2009-05-31 19:31:00,0,31/05/2009,2021-09-18 19:31:46,63,2009,5,31,19,2009-05-31 19:00:00,19:00:00,6,Weekend,1
605,605,40.007445,116.319708,2009-01-06 08:33:00,0,01/06/2009,2021-09-18 08:33:42,63,2009,6,1,8,2009-01-06 08:00:00,08:00:00,0,Weekend,1
606,606,40.009126,116.320826,2009-01-06 09:59:00,0,01/06/2009,2021-09-18 09:59:57,63,2009,6,1,9,2009-01-06 09:00:00,09:00:00,0,Weekend,1
656,656,40.003453,116.324663,2009-07-06 07:59:00,0,07/06/2009,2021-09-18 07:59:55,63,2009,6,7,7,2009-07-06 07:00:00,07:00:00,6,Weekend,1
657,657,39.994196,116.324744,2009-07-06 08:59:00,0,07/06/2009,2021-09-18 08:59:55,63,2009,6,7,8,2009-07-06 08:00:00,08:00:00,6,Weekend,1
658,658,40.000422,116.327297,2009-07-06 09:46:00,0,07/06/2009,2021-09-18 09:46:03,63,2009,6,7,9,2009-07-06 09:00:00,09:00:00,6,Weekend,1
659,659,40.007998,116.3196,2009-07-06 16:47:00,0,07/06/2009,2021-09-18 16:47:31,63,2009,6,7,16,2009-07-06 16:00:00,16:00:00,6,Weekend,1
660,660,40.000504,116.327231,2009-08-06 06:15:00,0,08/06/2009,2021-09-18 06:15:49,63,2009,6,8,6,2009-08-06 06:00:00,06:00:00,0,Weekend,1
661,661,40.008943,116.32018,2009-08-06 09:45:00,0,08/06/2009,2021-09-18 09:45:26,63,2009,6,8,9,2009-08-06 09:00:00,09:00:00,0,Weekend,1
662,662,39.992257,116.327121,2009-08-06 10:21:00,0,08/06/2009,2021-09-18 10:21:27,63,2009,6,8,10,2009-08-06 10:00:00,10:00:00,0,Weekend,1
663,663,39.999942,116.327443,2009-08-06 11:13:00,0,08/06/2009,2021-09-18 11:13:32,63,2009,6,8,11,2009-08-06 11:00:00,11:00:00,0,Weekend,1
664,664,39.999822,116.327199,2009-08-06 13:59:00,0,08/06/2009,2021-09-18 13:59:58,63,2009,6,8,13,2009-08-06 13:00:00,13:00:00,0,Weekend,1
665,665,40.009638,116.315294,2009-08-06 14:15:00,0,08/06/2009,2021-09-18 14:15:38,63,2009,6,8,14,2009-08-06 14:00:00,14:00:00,0,Weekend,1
719,719,40.124487,116.186175,2009-06-14 06:56:00,0,14/06/2009,2021-09-18 06:56:07,51,2009,6,14,6,2009-06-14 06:00:00,06:00:00,6,Weekend,1
720,720,40.119277,116.225277,2009-06-14 07:21:00,0,14/06/2009,2021-09-18 07:21:15,51,2009,6,14,7,2009-06-14 07:00:00,07:00:00,6,Weekend,1
721,721,40.070705,116.29823,2009-06-14 07:56:00,0,14/06/2009,2021-09-18 07:56:35,64,2009,6,14,7,2009-06-14 07:00:00,07:00:00,6,Weekend,1
722,722,40.048756,116.302104,2009-06-14 07:59:00,0,14/06/2009,2021-09-18 07:59:45,63,2009,6,14,7,2009-06-14 07:00:00,07:00:00,6,Weekend,1
723,723,40.00037,116.327231,2009-06-14 08:39:00,0,14/06/2009,2021-09-18 08:39:58,63,2009,6,14,8,2009-06-14 08:00:00,08:00:00,6,Weekend,1
724,724,39.995359,116.328005,2009-06-14 09:23:00,0,14/06/2009,2021-09-18 09:23:05,63,2009,6,14,9,2009-06-14 09:00:00,09:00:00,6,Weekend,1
725,725,39.99961,116.327936,2009-06-14 11:35:00,0,14/06/2009,2021-09-18 11:35:25,63,2009,6,14,11,2009-06-14 11:00:00,11:00:00,6,Weekend,1
726,726,40.00764,116.319761,2009-06-14 16:21:00,0,14/06/2009,2021-09-18 16:21:23,63,2009,6,14,16,2009-06-14 16:00:00,16:00:00,6,Weekend,1
727,727,40.003997,116.321413,2009-06-15 05:59:00,0,15/06/2009,2021-09-18 05:59:59,63,2009,6,15,5,2009-06-15 05:00:00,05:00:00,0,Weekend,1
728,728,40.000244,116.327659,2009-06-15 06:05:00,0,15/06/2009,2021-09-18 06:05:49,63,2009,6,15,6,2009-06-15 06:00:00,06:00:00,0,Weekend,1
729,729,40.000027,116.327375,2009-06-15 07:17:00,0,15/06/2009,2021-09-18 07:17:57,63,2009,6,15,7,2009-06-15 07:00:00,07:00:00,0,Weekend,1
730,730,40.003519,116.323987,2009-06-15 10:59:00,0,15/06/2009,2021-09-18 10:59:59,63,2009,6,15,10,2009-06-15 10:00:00,10:00:00,0,Weekend,1
731,731,40.009132,116.319815,2009-06-15 11:07:00,0,15/06/2009,2021-09-18 11:07:58,63,2009,6,15,11,2009-06-15 11:00:00,11:00:00,0,Weekend,1
732,732,39.999986,116.327338,2009-06-15 12:19:00,0,15/06/2009,2021-09-18 12:19:20,63,2009,6,15,12,2009-06-15 12:00:00,12:00:00,0,Weekend,1
733,733,40.008003,116.319869,2009-06-15 18:39:00,0,15/06/2009,2021-09-18 18:39:11,63,2009,6,15,18,2009-06-15 18:00:00,18:00:00,0,Weekend,1
777,777,40.009996,116.319793,2009-06-21 10:40:00,0,21/06/2009,2021-09-18 10:40:22,63,2009,6,21,10,2009-06-21 10:00:00,10:00:00,6,Weekend,1
778,778,40.000992,116.327459,2009-06-21 11:47:00,0,21/06/2009,2021-09-18 11:47:47,63,2009,6,21,11,2009-06-21 11:00:00,11:00:00,6,Weekend,1
779,779,40.000643,116.3281,2009-06-21 12:59:00,0,21/06/2009,2021-09-18 12:59:57,63,2009,6,21,12,2009-06-21 12:00:00,12:00:00,6,Weekend,1
780,780,40.000869,116.327326,2009-06-21 13:59:00,0,21/06/2009,2021-09-18 13:59:57,63,2009,6,21,13,2009-06-21 13:00:00,13:00:00,6,Weekend,1
781,781,40.001396,116.325932,2009-06-21 14:47:00,0,21/06/2009,2021-09-18 14:47:12,63,2009,6,21,14,2009-06-21 14:00:00,14:00:00,6,Weekend,1
782,782,39.997936,116.318146,2009-06-22 09:58:00,0,22/06/2009,2021-09-18 09:58:52,63,2009,6,22,9,2009-06-22 09:00:00,09:00:00,0,Weekend,1
783,783,40.000425,116.32778,2009-06-22 10:25:00,0,22/06/2009,2021-09-18 10:25:42,63,2009,6,22,10,2009-06-22 10:00:00,10:00:00,0,Weekend,1
784,784,39.999881,116.327169,2009-06-22 12:58:00,0,22/06/2009,2021-09-18 12:58:25,63,2009,6,22,12,2009-06-22 12:00:00,12:00:00,0,Weekend,1
785,785,40.007589,116.319744,2009-06-22 13:43:00,0,22/06/2009,2021-09-18 13:43:25,63,2009,6,22,13,2009-06-22 13:00:00,13:00:00,0,Weekend,1
786,786,40.000288,116.327513,2009-06-22 14:24:00,0,22/06/2009,2021-09-18 14:24:23,63,2009,6,22,14,2009-06-22 14:00:00,14:00:00,0,Weekend,1
809,809,40.06339,116.582906,2009-06-29 07:35:00,0,29/06/2009,2021-09-18 07:35:05,93,2009,6,29,7,2009-06-29 07:00:00,07:00:00,0,Weekend,1
810,810,39.999558,116.496001,2009-06-29 07:43:00,0,29/06/2009,2021-09-18 07:43:55,92,2009,6,29,7,2009-06-29 07:00:00,07:00:00,0,Weekend,1
811,811,39.985876,116.361056,2009-06-29 07:58:00,0,29/06/2009,2021-09-18 07:58:55,78,2009,6,29,7,2009-06-29 07:00:00,07:00:00,0,Weekend,1
812,812,39.9856,116.347724,2009-06-29 07:59:00,0,29/06/2009,2021-09-18 07:59:55,63,2009,6,29,7,2009-06-29 07:00:00,07:00:00,0,Weekend,1
813,813,40.008284,116.319709,2009-06-29 08:20:00,0,29/06/2009,2021-09-18 08:20:15,63,2009,6,29,8,2009-06-29 08:00:00,08:00:00,0,Weekend,1
814,814,40.004712,116.321329,2009-06-29 10:59:00,0,29/06/2009,2021-09-18 10:59:57,63,2009,6,29,10,2009-06-29 10:00:00,10:00:00,0,Weekend,1
815,815,40.000522,116.32746,2009-06-29 11:13:00,0,29/06/2009,2021-09-18 11:13:12,63,2009,6,29,11,2009-06-29 11:00:00,11:00:00,0,Weekend,1
816,816,40.008026,116.319533,2009-06-29 17:59:00,0,29/06/2009,2021-09-18 17:59:55,63,2009,6,29,17,2009-06-29 17:00:00,17:00:00,0,Weekend,1
817,817,40.00838,116.319368,2009-06-29 18:59:00,0,29/06/2009,2021-09-18 18:59:55,63,2009,6,29,18,2009-06-29 18:00:00,18:00:00,0,Weekend,1
818,818,40.007599,116.319628,2009-06-29 19:56:00,0,29/06/2009,2021-09-18 19:56:45,63,2009,6,29,19,2009-06-29 19:00:00,19:00:00,0,Weekend,1
819,819,40.009208,116.319389,2009-06-29 20:05:00,0,29/06/2009,2021-09-18 20:05:35,63,2009,6,29,20,2009-06-29 20:00:00,20:00:00,0,Weekend,1
862,862,40.007822,116.318049,2009-05-07 02:58:00,0,05/07/2009,2021-09-18 02:58:22,63,2009,7,5,2,2009-05-07 02:00:00,02:00:00,6,Weekend,1
863,863,39.960083,116.328625,2009-05-07 03:45:00,0,05/07/2009,2021-09-18 03:45:32,63,2009,7,5,3,2009-05-07 03:00:00,03:00:00,6,Weekend,1
864,864,39.950378,116.328138,2009-05-07 03:52:00,0,05/07/2009,2021-09-18 03:52:32,62,2009,7,5,3,2009-05-07 03:00:00,03:00:00,6,Weekend,1
865,865,39.959915,116.3288,2009-05-07 04:47:00,0,05/07/2009,2021-09-18 04:47:06,62,2009,7,5,4,2009-05-07 04:00:00,04:00:00,6,Weekend,1
866,866,39.988692,116.326842,2009-05-07 04:59:00,0,05/07/2009,2021-09-18 04:59:56,63,2009,7,5,4,2009-05-07 04:00:00,04:00:00,6,Weekend,1
867,867,40.062733,116.24347,2009-05-07 05:28:00,0,05/07/2009,2021-09-18 05:28:56,63,2009,7,5,5,2009-05-07 05:00:00,05:00:00,6,Weekend,1
868,868,40.080319,116.23616,2009-05-07 05:59:00,0,05/07/2009,2021-09-18 05:59:56,64,2009,7,5,5,2009-05-07 05:00:00,05:00:00,6,Weekend,1
869,869,40.080401,116.236336,2009-05-07 06:59:00,0,05/07/2009,2021-09-18 06:59:56,64,2009,7,5,6,2009-05-07 06:00:00,06:00:00,6,Weekend,1
870,870,40.06343,116.242349,2009-05-07 07:13:00,0,05/07/2009,2021-09-18 07:13:37,64,2009,7,5,7,2009-05-07 07:00:00,07:00:00,6,Weekend,1
871,871,40.000543,116.327148,2009-05-07 07:45:00,0,05/07/2009,2021-09-18 07:45:15,63,2009,7,5,7,2009-05-07 07:00:00,07:00:00,6,Weekend,1
901,901,40.063156,116.293472,2008-10-26 00:04:00,1,26/10/2008,2021-09-18 00:04:49,63,2008,10,26,0,2008-10-26 00:00:00,00:00:00,6,Weekend,1
902,902,40.07549,116.341619,2008-10-26 00:20:00,1,26/10/2008,2021-09-18 00:20:42,64,2008,10,26,0,2008-10-26 00:00:00,00:00:00,6,Weekend,1
903,903,40.069777,116.329905,2008-10-26 02:59:00,1,26/10/2008,2021-09-18 02:59:58,64,2008,10,26,2,2008-10-26 02:00:00,02:00:00,6,Weekend,1
904,904,40.0701,116.296733,2008-10-26 03:10:00,1,26/10/2008,2021-09-18 03:10:28,64,2008,10,26,3,2008-10-26 03:00:00,03:00:00,6,Weekend,1
905,905,39.974821,116.333828,2008-10-26 03:27:00,1,26/10/2008,2021-09-18 03:27:37,63,2008,10,26,3,2008-10-26 03:00:00,03:00:00,6,Weekend,1
906,906,39.977678,116.384162,2008-10-26 03:59:00,1,26/10/2008,2021-09-18 03:59:55,78,2008,10,26,3,2008-10-26 03:00:00,03:00:00,6,Weekend,1
907,907,39.977623,116.384101,2008-10-26 04:59:00,1,26/10/2008,2021-09-18 04:59:55,78,2008,10,26,4,2008-10-26 04:00:00,04:00:00,6,Weekend,1
908,908,39.977627,116.384118,2008-10-26 05:02:00,1,26/10/2008,2021-09-18 05:02:20,78,2008,10,26,5,2008-10-26 05:00:00,05:00:00,6,Weekend,1
909,909,39.975258,116.360517,2008-10-26 06:52:00,1,26/10/2008,2021-09-18 06:52:56,78,2008,10,26,6,2008-10-26 06:00:00,06:00:00,6,Weekend,1
910,910,39.975344,116.327231,2008-10-26 06:59:00,1,26/10/2008,2021-09-18 06:59:59,63,2008,10,26,6,2008-10-26 06:00:00,06:00:00,6,Weekend,1
911,911,39.978113,116.326761,2008-10-26 07:08:00,1,26/10/2008,2021-09-18 07:08:15,63,2008,10,26,7,2008-10-26 07:00:00,07:00:00,6,Weekend,1
912,912,40.013783,116.306485,2008-10-26 08:59:00,1,26/10/2008,2021-09-18 08:59:56,63,2008,10,26,8,2008-10-26 08:00:00,08:00:00,6,Weekend,1
913,913,40.013695,116.306537,2008-10-26 09:00:00,1,26/10/2008,2021-09-18 09:00:41,63,2008,10,26,9,2008-10-26 09:00:00,09:00:00,6,Weekend,1
914,914,40.013805,116.306512,2008-10-26 10:59:00,1,26/10/2008,2021-09-18 10:59:56,63,2008,10,26,10,2008-10-26 10:00:00,10:00:00,6,Weekend,1
915,915,40.013811,116.306498,2008-10-26 11:23:00,1,26/10/2008,2021-09-18 11:23:11,63,2008,10,26,11,2008-10-26 11:00:00,11:00:00,6,Weekend,1
916,916,40.013795,116.306502,2008-10-26 22:21:00,1,26/10/2008,2021-09-18 22:21:56,63,2008,10,26,22,2008-10-26 22:00:00,22:00:00,6,Weekend,1
917,917,40.014975,116.311292,2008-10-26 23:59:00,1,26/10/2008,2021-09-18 23:59:57,63,2008,10,26,23,2008-10-26 23:00:00,23:00:00,6,Weekend,1
918,918,39.978403,116.327237,2008-10-27 00:33:00,1,27/10/2008,2021-09-18 00:33:32,63,2008,10,27,0,2008-10-27 00:00:00,00:00:00,0,Weekend,1
919,919,39.977723,116.325974,2008-10-27 04:55:00,1,27/10/2008,2021-09-18 04:55:07,63,2008,10,27,4,2008-10-27 04:00:00,04:00:00,0,Weekend,1
920,920,40.003713,116.321478,2008-10-27 11:59:00,1,27/10/2008,2021-09-18 11:59:57,63,2008,10,27,11,2008-10-27 11:00:00,11:00:00,0,Weekend,1
921,921,40.01359,116.306536,2008-10-27 12:35:00,1,27/10/2008,2021-09-18 12:35:18,63,2008,10,27,12,2008-10-27 12:00:00,12:00:00,0,Weekend,1
922,922,40.013776,116.306551,2008-10-27 14:04:00,1,27/10/2008,2021-09-18 14:04:52,63,2008,10,27,14,2008-10-27 14:00:00,14:00:00,0,Weekend,1
923,923,39.979029,116.32596,2008-10-27 23:59:00,1,27/10/2008,2021-09-18 23:59:42,63,2008,10,27,23,2008-10-27 23:00:00,23:00:00,0,Weekend,1
959,959,40.013821,116.30649,2008-02-11 03:36:00,1,02/11/2008,2021-09-18 03:36:52,63,2008,11,2,3,2008-02-11 03:00:00,03:00:00,6,Weekend,1
960,960,40.013803,116.306475,2008-02-11 04:19:00,1,02/11/2008,2021-09-18 04:19:07,63,2008,11,2,4,2008-02-11 04:00:00,04:00:00,6,Weekend,1
961,961,40.013271,116.311267,2008-02-11 09:59:00,1,02/11/2008,2021-09-18 09:59:56,63,2008,11,2,9,2008-02-11 09:00:00,09:00:00,6,Weekend,1
962,962,40.003623,116.312922,2008-02-11 10:36:00,1,02/11/2008,2021-09-18 10:36:23,63,2008,11,2,10,2008-02-11 10:00:00,10:00:00,6,Weekend,1
963,963,39.999493,116.318393,2008-02-11 11:28:00,1,02/11/2008,2021-09-18 11:28:42,63,2008,11,2,11,2008-02-11 11:00:00,11:00:00,6,Weekend,1
964,964,40.011554,116.311916,2008-02-11 12:59:00,1,02/11/2008,2021-09-18 12:59:59,63,2008,11,2,12,2008-02-11 12:00:00,12:00:00,6,Weekend,1
965,965,40.013898,116.306371,2008-02-11 13:10:00,1,02/11/2008,2021-09-18 13:10:19,63,2008,11,2,13,2008-02-11 13:00:00,13:00:00,6,Weekend,1
966,966,40.013743,116.306543,2008-02-11 14:10:00,1,02/11/2008,2021-09-18 14:10:14,63,2008,11,2,14,2008-02-11 14:00:00,14:00:00,6,Weekend,1
967,967,40.013709,116.306498,2008-02-11 23:34:00,1,02/11/2008,2021-09-18 23:34:59,63,2008,11,2,23,2008-02-11 23:00:00,23:00:00,6,Weekend,1
968,968,39.977973,116.327111,2008-03-11 00:54:00,1,03/11/2008,2021-09-18 00:54:33,63,2008,11,3,0,2008-03-11 00:00:00,00:00:00,0,Weekend,1
969,969,40.013785,116.306458,2008-03-11 13:56:00,1,03/11/2008,2021-09-18 13:56:26,63,2008,11,3,13,2008-03-11 13:00:00,13:00:00,0,Weekend,1
970,970,40.013793,116.306509,2008-03-11 14:05:00,1,03/11/2008,2021-09-18 14:05:26,63,2008,11,3,14,2008-03-11 14:00:00,14:00:00,0,Weekend,1
971,971,40.014941,116.311218,2008-03-11 23:56:00,1,03/11/2008,2021-09-18 23:56:23,63,2008,11,3,23,2008-03-11 23:00:00,23:00:00,0,Weekend,1
1016,1016,40.014589,116.31164,2008-09-11 03:59:00,1,09/11/2008,2021-09-18 03:59:58,63,2008,11,9,3,2008-09-11 03:00:00,03:00:00,6,Weekend,1
1017,1017,39.960069,116.316333,2008-09-11 04:34:00,1,09/11/2008,2021-09-18 04:34:27,63,2008,11,9,4,2008-09-11 04:00:00,04:00:00,6,Weekend,1
1018,1018,39.936249,116.33129,2008-09-11 04:59:00,1,09/11/2008,2021-09-18 04:59:05,62,2008,11,9,4,2008-09-11 04:00:00,04:00:00,6,Weekend,1
1019,1019,39.935678,116.333745,2008-09-11 05:05:00,1,09/11/2008,2021-09-18 05:05:53,62,2008,11,9,5,2008-09-11 05:00:00,05:00:00,6,Weekend,1
1020,1020,39.959911,116.316702,2008-09-11 08:51:00,1,09/11/2008,2021-09-18 08:51:49,62,2008,11,9,8,2008-09-11 08:00:00,08:00:00,6,Weekend,1
1021,1021,39.970686,116.312412,2008-09-11 08:59:00,1,09/11/2008,2021-09-18 08:59:57,63,2008,11,9,8,2008-09-11 08:00:00,08:00:00,6,Weekend,1
1022,1022,40.013808,116.306534,2008-09-11 09:36:00,1,09/11/2008,2021-09-18 09:36:25,63,2008,11,9,9,2008-09-11 09:00:00,09:00:00,6,Weekend,1
1023,1023,40.008245,116.329325,2008-10-11 23:59:00,1,10/11/2008,2021-09-18 23:59:58,63,2008,11,10,23,2008-10-11 23:00:00,23:00:00,0,Weekend,1
1055,1055,40.013738,116.306481,2008-11-16 02:44:00,1,16/11/2008,2021-09-18 02:44:46,63,2008,11,16,2,2008-11-16 02:00:00,02:00:00,6,Weekend,1
1056,1056,39.987021,116.348366,2008-11-16 03:59:00,1,16/11/2008,2021-09-18 03:59:59,63,2008,11,16,3,2008-11-16 03:00:00,03:00:00,6,Weekend,1
1057,1057,39.986787,116.347687,2008-11-16 04:59:00,1,16/11/2008,2021-09-18 04:59:32,63,2008,11,16,4,2008-11-16 04:00:00,04:00:00,6,Weekend,1
1058,1058,39.986128,116.348598,2008-11-16 05:59:00,1,16/11/2008,2021-09-18 05:59:58,63,2008,11,16,5,2008-11-16 05:00:00,05:00:00,6,Weekend,1
1059,1059,40.015372,116.305483,2008-11-16 06:59:00,1,16/11/2008,2021-09-18 06:59:59,63,2008,11,16,6,2008-11-16 06:00:00,06:00:00,6,Weekend,1
1060,1060,40.013824,116.306419,2008-11-16 07:07:00,1,16/11/2008,2021-09-18 07:07:02,63,2008,11,16,7,2008-11-16 07:00:00,07:00:00,6,Weekend,1
1061,1061,40.013806,116.306544,2008-11-16 09:51:00,1,16/11/2008,2021-09-18 09:51:44,63,2008,11,16,9,2008-11-16 09:00:00,09:00:00,6,Weekend,1
1062,1062,40.015216,116.305524,2008-11-16 23:59:00,1,16/11/2008,2021-09-18 23:59:59,63,2008,11,16,23,2008-11-16 23:00:00,23:00:00,6,Weekend,1
1063,1063,39.977922,116.32718,2008-11-17 00:59:00,1,17/11/2008,2021-09-18 00:59:59,63,2008,11,17,0,2008-11-17 00:00:00,00:00:00,0,Weekend,1
1064,1064,39.977772,116.328585,2008-11-17 01:02:00,1,17/11/2008,2021-09-18 01:02:50,63,2008,11,17,1,2008-11-17 01:00:00,01:00:00,0,Weekend,1
1065,1065,39.983505,116.328498,2008-11-17 04:59:00,1,17/11/2008,2021-09-18 04:59:57,63,2008,11,17,4,2008-11-17 04:00:00,04:00:00,0,Weekend,1
1066,1066,39.977848,116.327164,2008-11-17 05:37:00,1,17/11/2008,2021-09-18 05:37:34,63,2008,11,17,5,2008-11-17 05:00:00,05:00:00,0,Weekend,1
1067,1067,39.997936,116.325401,2008-11-17 10:59:00,1,17/11/2008,2021-09-18 10:59:56,63,2008,11,17,10,2008-11-17 10:00:00,10:00:00,0,Weekend,1
1068,1068,39.99862,116.325631,2008-11-17 11:59:00,1,17/11/2008,2021-09-18 11:59:56,63,2008,11,17,11,2008-11-17 11:00:00,11:00:00,0,Weekend,1
1069,1069,39.998347,116.325469,2008-11-17 12:57:00,1,17/11/2008,2021-09-18 12:57:15,63,2008,11,17,12,2008-11-17 12:00:00,12:00:00,0,Weekend,1
1070,1070,40.009566,116.314343,2008-11-17 13:59:00,1,17/11/2008,2021-09-18 13:59:55,63,2008,11,17,13,2008-11-17 13:00:00,13:00:00,0,Weekend,1
1071,1071,40.013795,116.306499,2008-11-17 14:16:00,1,17/11/2008,2021-09-18 14:16:57,63,2008,11,17,14,2008-11-17 14:00:00,14:00:00,0,Weekend,1
1072,1072,40.016176,116.307461,2008-11-17 23:59:00,1,17/11/2008,2021-09-18 23:59:56,63,2008,11,17,23,2008-11-17 23:00:00,23:00:00,0,Weekend,1
1089,1089,40.001462,116.322867,2008-01-12 10:52:00,1,01/12/2008,2021-09-18 10:52:18,63,2008,12,1,10,2008-01-12 10:00:00,10:00:00,0,Weekend,1
